runNum,gaVal,tNum,tType,rt,kp,kpAcc,ret,retAcc
Run5,1.2696605734544428,62,nonlure,0.56,j,1,CUE6-0,1
Run5,1.2696605734544428,63,target,0.72,f,1,CUE6-0,1
Run5,1.2696605734544428,64,lure,0.61,j,1,CUE6-0,1
Run5,1.2696605734544428,65,target,0.58,f,1,CUE6-0,1
Run5,1.2696605734544428,66,nonlure,0.625,j,1,CUE6-0,1
Run5,1.2696605734544428,67,lure,0.53,j,1,CUE6-0,1
Run5,1.2696605734544428,68,nonlure,0.4,j,1,CUE6-0,1
Run5,1.2696605734544428,69,lure,0.5,j,1,CUE6-0,1
Run5,1.2696605734544428,70,nonlure,0.53,j,1,CUE6-0,1
Run5,1.2696605734544428,71,nonlure,0.555,j,1,CUE7-0,1
Run5,1.2696605734544428,72,nonlure,0.68,j,1,CUE6-0,0
Run5,1.2696605734544428,73,lure,0.625,j,1,CUE7-0,1
Run5,1.2696605734544428,74,nonlure,0.47,j,1,CUE7-0,1
Run5,1.2696605734544428,75,lure,0.51,j,1,CUE7-0,1
Run5,1.2696605734544428,76,target,0.46,j,0,CUE6-0,0
Run5,1.2696605734544428,77,target,0.664,j,0,CUE6-0,0
Run5,1.2696605734544428,78,nonlure,0.56,j,1,CUE7-0,1
Run5,1.2696605734544428,79,nonlure,0.59,j,1,CUE7-0,1
Run5,1.2696605734544428,80,lure,0.586,j,1,CUE7-0,1
Run6,0.582345373052582,1,nonlure,1.084,j,1,CUE0-0,1
Run6,0.582345373052582,2,target,0.62,j,0,STIMULUS0-0,0
Run6,0.582345373052582,3,nonlure,0.516,j,1,CUE0-0,1
Run6,0.582345373052582,4,nonlure,0.639,j,1,CUE0-0,1
Run6,0.582345373052582,5,lure,0.864,j,1,CUE0-0,1
Run6,0.582345373052582,6,target,0.872,f,1,CUE0-0,1
Run6,0.582345373052582,7,nonlure,0.746,j,1,CUE0-0,1
Run6,0.582345373052582,8,lure,0.777,j,1,CUE0-0,1
Run6,0.582345373052582,9,lure,0.575,j,1,CUE0-0,1
Run6,0.582345373052582,10,nonlure,0.531,j,1,CUE0-0,1
Run6,0.582345373052582,11,target,0.819,f,1,CUE1-0,1
Run6,0.582345373052582,12,nonlure,1.046,j,1,CUE1-0,1
Run6,0.582345373052582,13,nonlure,1.213,j,1,CUE0-0,0
Run6,0.582345373052582,14,nonlure,0.73,j,1,CUE1-0,1
Run6,0.582345373052582,15,lure,0.73,j,1,CUE1-0,1
Run6,0.582345373052582,16,nonlure,0.647,j,1,CUE1-0,1
Run6,0.582345373052582,17,lure,0.558,j,1,STIMULUS11-0,0
Run6,0.582345373052582,18,lure,0.604,j,1,CUE1-0,1
Run6,0.582345373052582,19,target,0.707,f,1,CUE1-0,1
Run6,0.582345373052582,20,nonlure,0.796,j,1,CUE1-0,1
Run6,0.582345373052582,21,nonlure,0.825,j,1,CUE2-0,1
Run6,0.582345373052582,22,lure,0.765,j,1,CUE2-0,1
Run6,0.582345373052582,23,nonlure,0.609,j,1,CUE2-0,1
Run6,0.582345373052582,24,target,0.597,f,1,CUE2-0,1
Run6,0.582345373052582,25,nonlure,0.844,j,1,CUE2-0,1
Run6,0.582345373052582,26,nonlure,0.695,j,1,CUE2-0,1
Run6,0.582345373052582,27,target,0.779,f,1,CUE2-0,1
Run6,0.582345373052582,28,nonlure,0.674,j,1,CUE2-0,1
Run6,0.582345373052582,29,lure,0.634,j,1,CUE2-0,1
Run6,0.582345373052582,30,lure,0.43,j,1,CUE2-0,1
Run6,0.582345373052582,31,nonlure,0.55,j,1,CUE3-0,1
Run6,0.582345373052582,32,nonlure,0.767,j,1,CUE2-0,0
Run6,0.582345373052582,33,lure,0.797,f,0,STIMULUS31-0,0
Run6,0.582345373052582,34,nonlure,1.026,j,1,CUE2-0,0
Run6,0.582345373052582,35,nonlure,1.078,j,1,CUE3-0,1
Run6,0.582345373052582,36,nonlure,0.824,j,1,CUE3-0,1
Run6,0.582345373052582,37,lure,0.898,j,1,CUE2-0,0
Run6,0.582345373052582,38,target,0.535,j,0,STIMULUS31-0,0
Run6,0.582345373052582,39,lure,1.006,j,1,CUE2-0,0
Run6,0.582345373052582,40,target,0.963,f,1,CUE3-0,1
Run6,0.582345373052582,41,nonlure,0.84,j,1,CUE4-0,1
Run6,0.582345373052582,42,nonlure,0.625,j,1,CUE4-0,1
Run6,0.582345373052582,43,nonlure,0.734,j,1,CUE4-0,1
Run6,0.582345373052582,44,lure,0.695,j,1,CUE4-0,1
Run6,0.582345373052582,45,target,0.85,f,1,CUE4-0,1
Run6,0.582345373052582,46,lure,0.8,j,1,CUE4-0,1
Run6,0.582345373052582,47,nonlure,0.57,j,1,CUE4-0,1
Run6,0.582345373052582,48,target,0.6,f,1,CUE4-0,1
Run6,0.582345373052582,49,nonlure,0.75,j,1,CUE4-0,1
Run6,0.582345373052582,50,lure,0.69,j,1,CUE4-0,1
Run6,0.582345373052582,51,target,0.83,f,1,CUE5-0,1
Run6,0.582345373052582,52,nonlure,0.8,j,1,CUE5-0,1
Run6,0.582345373052582,53,target,0.72,f,1,CUE5-0,1
Run6,0.582345373052582,54,nonlure,0.67,j,1,CUE5-0,1
Run6,0.582345373052582,55,nonlure,0.62,j,1,CUE5-0,1
Run6,0.582345373052582,56,lure,0.87,f,0,STIMULUS54-0,0
Run6,0.582345373052582,57,nonlure,0.69,j,1,STIMULUS54-0,0
Run6,0.582345373052582,58,lure,0.9,j,1,CUE5-0,1
Run6,0.582345373052582,59,nonlure,0.88,j,1,STIMULUS56-0,0
Run6,0.582345373052582,60,lure,0.6,j,1,CUE5-0,1
Run6,0.582345373052582,61,nonlure,0.69,j,1,CUE6-0,1
Run6,0.582345373052582,62,nonlure,0.555,j,1,CUE6-0,1
Run6,0.582345373052582,63,target,0.89,f,1,CUE6-0,1
Run6,0.582345373052582,64,lure,0.67,j,1,CUE6-0,1
Run6,0.582345373052582,65,target,0.63,f,1,CUE6-0,1
Run6,0.582345373052582,66,nonlure,0.74,j,1,CUE6-0,1
Run6,0.582345373052582,67,lure,0.59,j,1,CUE6-0,1
Run6,0.582345373052582,68,nonlure,0.41,j,1,CUE6-0,1
Run6,0.582345373052582,69,lure,0.62,j,1,CUE6-0,1
Run6,0.582345373052582,70,nonlure,0.6,j,1,CUE6-0,1
Run6,0.582345373052582,71,nonlure,0.73,j,1,CUE7-0,1
Run6,0.582345373052582,72,nonlure,0.836,j,1,CUE7-0,1
Run6,0.582345373052582,73,lure,0.96,j,1,CUE7-0,1
Run6,0.582345373052582,74,nonlure,0.65,j,1,CUE7-0,1
Run6,0.582345373052582,75,lure,0.76,j,1,CUE7-0,1
Run6,0.582345373052582,76,target,0.73,f,1,CUE7-0,1
Run6,0.582345373052582,77,target,0.57,f,1,CUE7-0,1
Run6,0.582345373052582,78,nonlure,0.75,j,1,STIMULUS75-0,0
Run6,0.582345373052582,79,nonlure,0.95,j,1,STIMULUS75-0,0
Run6,0.582345373052582,80,lure,0.5,j,1,CUE7-0,1
Run7,0.5932394351081689,1,nonlure,0.909,j,1,CUE0-0,1
Run7,0.5932394351081689,2,target,0.674,f,1,CUE0-0,1
Run7,0.5932394351081689,3,nonlure,0.804,j,1,CUE0-0,1
Run7,0.5932394351081689,4,nonlure,0.779,j,1,CUE0-0,1
Run7,0.5932394351081689,5,lure,0.658,j,1,CUE0-0,1
Run7,0.5932394351081689,6,target,0.607,f,1,CUE0-0,1
Run7,0.5932394351081689,7,nonlure,0.66,j,1,CUE0-0,1
Run7,0.5932394351081689,8,lure,0.668,j,1,CUE0-0,1
Run7,0.5932394351081689,9,lure,0.845,j,1,CUE0-0,1
Run7,0.5932394351081689,10,nonlure,0.586,j,1,CUE0-0,1
Run7,0.5932394351081689,11,target,1.091,f,1,CUE1-0,1
Run7,0.5932394351081689,12,nonlure,0.698,j,1,CUE1-0,1
Run7,0.5932394351081689,13,nonlure,0.846,j,1,CUE1-0,1
Run7,0.5932394351081689,14,nonlure,0.631,j,1,CUE1-0,1
Run7,0.5932394351081689,15,lure,0.43,j,1,CUE1-0,1
Run7,0.5932394351081689,16,nonlure,0.71,j,1,CUE1-0,1
Run7,0.5932394351081689,17,lure,0.786,j,1,CUE1-0,1
Run7,0.5932394351081689,18,lure,0.667,j,1,STIMULUS15-0,0
Run7,0.5932394351081689,19,target,0.77,f,1,CUE1-0,1
Run7,0.5932394351081689,20,nonlure,0.674,j,1,CUE1-0,1
Run7,0.5932394351081689,21,nonlure,0.956,j,1,CUE2-0,1
Run7,0.5932394351081689,22,lure,0.627,j,1,CUE2-0,1
Run7,0.5932394351081689,23,nonlure,0.886,j,1,STIMULUS20-0,0
Run7,0.5932394351081689,24,target,0.853,j,0,STIMULUS20-0,0
Run7,0.5932394351081689,25,nonlure,0.718,j,1,STIMULUS20-0,0
Run7,0.5932394351081689,26,nonlure,0.975,j,1,CUE2-0,1
Run7,0.5932394351081689,27,target,0.901,f,1,CUE2-0,1
Run7,0.5932394351081689,28,nonlure,0.698,j,1,CUE2-0,1
Run7,0.5932394351081689,29,lure,0.483,j,1,CUE2-0,1
Run7,0.5932394351081689,30,lure,0.558,j,1,CUE2-0,1
Run7,0.5932394351081689,31,nonlure,0.599,j,1,CUE3-0,1
Run7,0.5932394351081689,32,nonlure,0.786,j,1,CUE3-0,1
Run7,0.5932394351081689,33,lure,0.659,j,1,CUE3-0,1
Run7,0.5932394351081689,34,nonlure,0.58,j,1,STIMULUS30-0,0
Run7,0.5932394351081689,35,nonlure,0.504,j,1,CUE3-0,1
Run7,0.5932394351081689,36,nonlure,0.68,j,1,CUE3-0,1
Run7,0.5932394351081689,37,lure,0.576,j,1,CUE3-0,1
Run7,0.5932394351081689,38,target,0.837,f,1,CUE3-0,1
Run7,0.5932394351081689,39,lure,0.678,j,1,CUE3-0,1
Run7,0.5932394351081689,40,target,0.657,f,1,CUE3-0,1
Run7,0.5932394351081689,41,nonlure,0.805,j,1,CUE4-0,1
Run7,0.5932394351081689,42,nonlure,0.78,j,1,CUE4-0,1
Run7,0.5932394351081689,43,nonlure,0.625,j,1,CUE4-0,1
Run7,0.5932394351081689,44,lure,0.68,j,1,CUE4-0,1
Run7,0.5932394351081689,45,target,0.89,f,1,CUE4-0,1
Run7,0.5932394351081689,46,lure,0.81,j,1,CUE4-0,1
Run7,0.5932394351081689,47,nonlure,0.75,j,1,CUE4-0,1
Run7,0.5932394351081689,48,target,0.54,f,1,CUE4-0,1
Run7,0.5932394351081689,49,nonlure,0.68,j,1,CUE4-0,1
Run7,0.5932394351081689,50,lure,0.42,j,1,CUE4-0,1
Run7,0.5932394351081689,51,target,0.84,f,1,CUE5-0,1
Run7,0.5932394351081689,52,nonlure,0.68,j,1,CUE5-0,1
Run7,0.5932394351081689,53,target,0.89,f,1,CUE5-0,1
Run7,0.5932394351081689,54,nonlure,0.76,j,1,CUE5-0,1
Run7,0.5932394351081689,55,nonlure,0.52,j,1,CUE5-0,1
Run7,0.5932394351081689,56,lure,0.79,f,0,STIMULUS54-0,0
Run7,0.5932394351081689,57,nonlure,0.72,j,1,CUE5-0,1
Run7,0.5932394351081689,58,lure,0.65,j,1,CUE5-0,1
Run7,0.5932394351081689,59,nonlure,0.62,j,1,CUE5-0,1
Run7,0.5932394351081689,60,lure,0.56,f,0,STIMULUS58-0,0
Run7,0.5932394351081689,61,nonlure,0.83,j,1,CUE6-0,1
Run7,0.5932394351081689,62,nonlure,0.74,j,1,CUE6-0,1
Run7,0.5932394351081689,63,target,0.55,f,1,CUE6-0,1
Run7,0.5932394351081689,64,lure,0.82,j,1,CUE6-0,1
Run7,0.5932394351081689,65,target,0.62,f,1,CUE6-0,1
Run7,0.5932394351081689,66,nonlure,0.73,j,1,STIMULUS62-0,0
Run7,0.5932394351081689,67,lure,0.625,j,1,CUE6-0,1
Run7,0.5932394351081689,68,nonlure,0.484,j,1,CUE6-0,1
Run7,0.5932394351081689,69,lure,0.58,j,1,CUE6-0,1
Run7,0.5932394351081689,70,nonlure,0.45,j,1,CUE6-0,1
Run7,0.5932394351081689,71,nonlure,0.76,j,1,CUE7-0,1
Run7,0.5932394351081689,72,nonlure,0.555,j,1,CUE7-0,1
Run7,0.5932394351081689,73,lure,0.69,j,1,CUE7-0,1
Run7,0.5932394351081689,74,nonlure,0.555,j,1,CUE7-0,1
Run7,0.5932394351081689,75,lure,0.63,j,1,CUE7-0,1
Run7,0.5932394351081689,76,target,0.59,f,1,CUE7-0,1
Run7,0.5932394351081689,77,target,0.516,f,1,CUE7-0,1
Run7,0.5932394351081689,78,nonlure,0.54,j,1,CUE7-0,1
Run7,0.5932394351081689,79,nonlure,0.55,j,1,CUE7-0,1
Run7,0.5932394351081689,80,lure,0.4,j,1,CUE7-0,1
Run8,0.3427500531051384,1,nonlure,0.897,j,1,CUE0-0,1
Run8,0.3427500531051384,2,target,0.734,f,1,CUE0-0,1
Run8,0.3427500531051384,3,nonlure,0.977,j,1,STIMULUS1-0,0
Run8,0.3427500531051384,4,nonlure,0.683,j,1,CUE0-0,1
Run8,0.3427500531051384,5,lure,0.793,j,1,CUE0-0,1
Run8,0.3427500531051384,6,target,0.859,j,0,STIMULUS3-0,0
Run8,0.3427500531051384,7,nonlure,0.612,j,1,STIMULUS3-0,0
Run8,0.3427500531051384,8,lure,0.825,f,0,STIMULUS6-0,0
Run8,0.3427500531051384,9,lure,0.844,j,1,CUE0-0,1
Run8,0.3427500531051384,10,nonlure,0.582,j,1,STIMULUS6-0,0
Run8,0.3427500531051384,11,target,0.822,f,1,CUE1-0,1
Run8,0.3427500531051384,12,nonlure,1.015,j,1,CUE1-0,1
Run8,0.3427500531051384,13,nonlure,0.746,j,1,CUE1-0,1
Run8,0.3427500531051384,14,nonlure,0.933,j,1,CUE1-0,1
Run8,0.3427500531051384,15,lure,0.638,j,1,CUE1-0,1
Run8,0.3427500531051384,16,nonlure,0.644,j,1,CUE1-0,1
Run8,0.3427500531051384,17,lure,0.661,j,1,CUE1-0,1
Run8,0.3427500531051384,18,lure,0.691,j,1,CUE1-0,1
Run8,0.3427500531051384,19,target,0.895,f,1,CUE1-0,1
Run8,0.3427500531051384,20,nonlure,0.496,j,1,CUE1-0,1
Run8,0.3427500531051384,21,nonlure,1.153,j,1,CUE2-0,1
Run8,0.3427500531051384,22,lure,0.492,j,1,CUE2-0,1
Run8,0.3427500531051384,23,nonlure,0.58,j,1,CUE2-0,1
Run8,0.3427500531051384,24,target,0.702,f,1,CUE2-0,1
Run8,0.3427500531051384,25,nonlure,0.893,j,1,CUE2-0,1
Run8,0.3427500531051384,26,nonlure,1.027,j,1,STIMULUS20-0,0
Run8,0.3427500531051384,27,target,0.827,f,1,CUE2-0,1
Run8,0.3427500531051384,28,nonlure,0.834,j,1,CUE2-0,1
Run8,0.3427500531051384,29,lure,0.618,j,1,CUE2-0,1
Run8,0.3427500531051384,30,lure,0.781,j,1,CUE2-0,1
Run8,0.3427500531051384,31,nonlure,0.77,j,1,CUE3-0,1
Run8,0.3427500531051384,32,nonlure,0.939,j,1,CUE3-0,1
Run8,0.3427500531051384,33,lure,0.929,f,0,STIMULUS31-0,0
Run8,0.3427500531051384,34,nonlure,0.854,j,1,STIMULUS31-0,0
Run8,0.3427500531051384,35,nonlure,0.811,j,1,CUE3-0,1
Run8,0.3427500531051384,36,nonlure,0.512,j,1,CUE3-0,1
Run8,0.3427500531051384,37,lure,0.618,j,1,CUE3-0,1
Run8,0.3427500531051384,38,target,0.802,f,1,CUE3-0,1
Run8,0.3427500531051384,39,lure,0.709,j,1,CUE3-0,1
Run8,0.3427500531051384,40,target,0.794,f,1,CUE3-0,1
Run8,0.3427500531051384,41,nonlure,1.35,j,1,CUE4-0,1
Run8,0.3427500531051384,42,nonlure,0.74,j,1,STIMULUS40-0,0
Run8,0.3427500531051384,43,nonlure,0.82,j,1,CUE4-0,1
Run8,0.3427500531051384,44,lure,0.6,j,1,CUE4-0,1
Run8,0.3427500531051384,45,target,0.836,f,1,CUE4-0,1
Run8,0.3427500531051384,46,lure,0.8,j,1,CUE4-0,1
Run8,0.3427500531051384,47,nonlure,0.54,j,1,CUE4-0,1
Run8,0.3427500531051384,48,target,0.805,f,1,CUE4-0,1
Run8,0.3427500531051384,49,nonlure,0.8,j,1,CUE4-0,1
Run8,0.3427500531051384,50,lure,0.766,j,1,CUE4-0,1
Run8,0.3427500531051384,51,target,0.516,f,1,CUE5-0,1
Run8,0.3427500531051384,52,nonlure,0.875,j,1,CUE5-0,1
Run8,0.3427500531051384,53,target,0.63,f,1,CUE5-0,1
Run8,0.3427500531051384,54,nonlure,0.96,j,1,CUE5-0,1
Run8,0.3427500531051384,55,nonlure,0.82,j,1,STIMULUS53-0,0
Run8,0.3427500531051384,56,lure,0.9,j,1,CUE5-0,1
Run8,0.3427500531051384,57,nonlure,0.83,j,1,STIMULUS54-0,0
Run8,0.3427500531051384,58,lure,0.65,j,1,STIMULUS54-0,0
Run8,0.3427500531051384,59,nonlure,0.766,j,1,CUE5-0,1
Run8,0.3427500531051384,60,lure,0.64,j,1,CUE5-0,1
Run8,0.3427500531051384,61,nonlure,0.98,j,1,CUE6-0,1
Run8,0.3427500531051384,62,nonlure,0.88,j,1,CUE6-0,1
Run8,0.3427500531051384,63,target,0.72,f,1,CUE6-0,1
Run8,0.3427500531051384,64,lure,0.586,j,1,CUE6-0,1
Run8,0.3427500531051384,65,target,0.984,f,1,CUE6-0,1
Run8,0.3427500531051384,66,nonlure,0.734,j,1,CUE6-0,1
Run8,0.3427500531051384,67,lure,0.58,j,1,CUE6-0,1
Run8,0.3427500531051384,68,nonlure,0.66,j,1,CUE6-0,1
Run8,0.3427500531051384,69,lure,0.695,f,0,STIMULUS67-0,0
Run8,0.3427500531051384,70,nonlure,0.766,j,1,CUE6-0,1
Run8,0.3427500531051384,71,nonlure,0.64,j,1,CUE7-0,1
Run8,0.3427500531051384,72,nonlure,0.8,j,1,CUE7-0,1
Run8,0.3427500531051384,73,lure,0.766,j,1,CUE7-0,1
Run8,0.3427500531051384,74,nonlure,0.73,j,1,CUE7-0,1
Run8,0.3427500531051384,75,lure,0.67,j,1,CUE7-0,1
Run8,0.3427500531051384,76,target,0.7,f,1,CUE7-0,1
Run8,0.3427500531051384,77,target,0.66,f,1,CUE7-0,1
Run8,0.3427500531051384,78,nonlure,0.66,j,1,CUE7-0,1
Run8,0.3427500531051384,79,nonlure,0.72,j,1,CUE7-0,1
Run8,0.3427500531051384,80,lure,0.5,j,1,CUE7-0,1
Run9,0.9284124780165476,1,nonlure,0.751,j,1,CUE0-0,1
Run9,0.9284124780165476,2,target,0.617,f,1,CUE0-0,1
Run9,0.9284124780165476,3,nonlure,0.711,j,1,CUE0-0,1
Run9,0.9284124780165476,4,nonlure,0.54,j,1,CUE0-0,1
Run9,0.9284124780165476,5,lure,0.432,j,1,CUE0-0,1
Run9,0.9284124780165476,6,target,0.657,f,1,CUE0-0,1
Run9,0.9284124780165476,7,nonlure,0.799,j,1,CUE0-0,1
Run9,0.9284124780165476,8,lure,0.579,j,1,STIMULUS3-0,0
Run9,0.9284124780165476,9,lure,0.557,j,1,CUE0-0,1
Run9,0.9284124780165476,10,nonlure,0.475,j,1,CUE0-0,1
Run9,0.9284124780165476,11,target,0.691,f,1,CUE1-0,1
Run9,0.9284124780165476,12,nonlure,0.686,j,1,CUE1-0,1
Run9,0.9284124780165476,13,nonlure,0.511,j,1,CUE1-0,1
Run9,0.9284124780165476,14,nonlure,0.661,j,1,CUE1-0,1
Run9,0.9284124780165476,15,lure,0.565,j,1,CUE1-0,1
Run9,0.9284124780165476,16,nonlure,0.596,j,1,CUE1-0,1
Run9,0.9284124780165476,17,lure,0.435,j,1,CUE1-0,1
Run9,0.9284124780165476,18,lure,0.495,j,1,CUE1-0,1
Run9,0.9284124780165476,19,target,0.521,f,1,CUE1-0,1
Run9,0.9284124780165476,20,nonlure,0.672,j,1,CUE1-0,1
Run9,0.9284124780165476,21,nonlure,0.683,j,1,CUE2-0,1
Run9,0.9284124780165476,22,lure,0.582,j,1,CUE2-0,1
Run9,0.9284124780165476,23,nonlure,0.549,j,1,CUE2-0,1
Run9,0.9284124780165476,24,target,0.836,f,1,CUE2-0,1
Run9,0.9284124780165476,25,nonlure,0.967,j,1,CUE2-0,1
Run9,0.9284124780165476,26,nonlure,0.579,j,1,CUE2-0,1
Run9,0.9284124780165476,27,target,0.612,f,1,CUE2-0,1
Run9,0.9284124780165476,28,nonlure,0.56,j,1,CUE2-0,1
Run9,0.9284124780165476,29,lure,0.539,j,1,CUE2-0,1
Run9,0.9284124780165476,30,lure,0.559,j,1,CUE2-0,1
Run9,0.9284124780165476,31,nonlure,0.658,j,1,CUE2-0,0
Run9,0.9284124780165476,32,nonlure,0.821,j,1,CUE3-0,1
Run9,0.9284124780165476,33,lure,0.647,j,1,CUE3-0,1
Run9,0.9284124780165476,34,nonlure,0.548,j,1,CUE3-0,1
Run9,0.9284124780165476,35,nonlure,0.601,j,1,CUE3-0,1
Run9,0.9284124780165476,36,nonlure,0.533,j,1,STIMULUS34-0,0
Run9,0.9284124780165476,37,lure,0.681,j,1,CUE3-0,1
Run9,0.9284124780165476,38,target,0.578,f,1,CUE3-0,1
Run9,0.9284124780165476,39,lure,0.683,j,1,CUE3-0,1
Run9,0.9284124780165476,40,target,0.592,f,1,CUE3-0,1
Run9,0.9284124780165476,41,nonlure,1.266,j,1,CUE4-0,1
Run9,0.9284124780165476,42,nonlure,0.72,j,1,CUE4-0,1
Run9,0.9284124780165476,43,nonlure,0.61,j,1,CUE4-0,1
Run9,0.9284124780165476,44,lure,0.516,j,1,CUE4-0,1
Run9,0.9284124780165476,45,target,0.67,f,1,CUE4-0,1
Run9,0.9284124780165476,46,lure,0.71,j,1,CUE4-0,1
Run9,0.9284124780165476,47,nonlure,0.5,j,1,CUE4-0,1
Run9,0.9284124780165476,48,target,0.58,f,1,CUE4-0,1
Run9,0.9284124780165476,49,nonlure,0.6,j,1,CUE4-0,1
Run9,0.9284124780165476,50,lure,0.805,j,1,CUE4-0,1
Run9,0.9284124780165476,51,target,1.055,f,1,CUE5-0,1
Run9,0.9284124780165476,52,nonlure,0.75,j,1,CUE4-0,0
Run9,0.9284124780165476,53,target,0.63,f,1,CUE5-0,1
Run9,0.9284124780165476,54,nonlure,0.76,j,1,CUE5-0,1
Run9,0.9284124780165476,55,nonlure,0.65,j,1,CUE5-0,1
Run9,0.9284124780165476,56,lure,0.74,j,1,CUE5-0,1
Run9,0.9284124780165476,57,nonlure,0.53,j,1,CUE5-0,1
Run9,0.9284124780165476,58,lure,0.51,j,1,CUE5-0,1
Run9,0.9284124780165476,59,nonlure,0.56,j,1,CUE5-0,1
Run9,0.9284124780165476,60,lure,0.58,j,1,CUE5-0,1
Run9,0.9284124780165476,61,nonlure,0.59,j,1,CUE6-0,1
Run9,0.9284124780165476,62,nonlure,0.664,j,1,CUE6-0,1
Run9,0.9284124780165476,63,target,0.625,f,1,CUE6-0,1
Run9,0.9284124780165476,64,lure,0.66,j,1,CUE6-0,1
Run9,0.9284124780165476,65,target,0.57,f,1,CUE6-0,1
Run9,0.9284124780165476,66,nonlure,0.61,j,1,CUE6-0,1
Run9,0.9284124780165476,67,lure,0.625,j,1,CUE6-0,1
Run9,0.9284124780165476,68,nonlure,0.69,j,1,CUE6-0,1
Run9,0.9284124780165476,69,lure,0.555,j,1,CUE6-0,1
Run9,0.9284124780165476,70,nonlure,0.53,j,1,CUE6-0,1
Run9,0.9284124780165476,71,nonlure,0.73,j,1,CUE7-0,1
Run9,0.9284124780165476,72,nonlure,0.56,j,1,CUE7-0,1
Run9,0.9284124780165476,73,lure,0.57,j,1,CUE7-0,1
Run9,0.9284124780165476,74,nonlure,0.68,j,1,CUE7-0,1
Run9,0.9284124780165476,75,lure,0.65,j,1,CUE7-0,1
Run9,0.9284124780165476,76,target,0.67,f,1,CUE7-0,1
Run9,0.9284124780165476,77,target,0.46,f,1,CUE7-0,1
Run9,0.9284124780165476,78,nonlure,0.734,j,1,CUE7-0,1
Run9,0.9284124780165476,79,nonlure,0.59,j,1,CUE7-0,1
Run9,0.9284124780165476,80,lure,0.46,j,1,CUE7-0,1
Run10,1.4464831889870942,1,nonlure,0.805,j,1,CUE0-0,1
Run10,1.4464831889870942,2,target,0.492,f,1,CUE0-0,1
Run10,1.4464831889870942,3,nonlure,0.556,j,1,CUE0-0,1
Run10,1.4464831889870942,4,nonlure,0.497,j,1,CUE0-0,1
Run10,1.4464831889870942,5,lure,0.469,j,1,CUE0-0,1
Run10,1.4464831889870942,6,target,0.622,f,1,CUE0-0,1
Run10,1.4464831889870942,7,nonlure,0.601,j,1,CUE0-0,1
Run10,1.4464831889870942,8,lure,0.342,j,1,CUE0-0,1
Run10,1.4464831889870942,9,lure,0.44,j,1,CUE0-0,1
Run10,1.4464831889870942,10,nonlure,0.448,j,1,CUE0-0,1
Run10,1.4464831889870942,11,target,0.529,f,1,CUE1-0,1
Run10,1.4464831889870942,12,nonlure,0.748,j,1,CUE1-0,1
Run10,1.4464831889870942,13,nonlure,0.508,j,1,CUE1-0,1
Run10,1.4464831889870942,14,nonlure,0.472,j,1,CUE1-0,1
Run10,1.4464831889870942,15,lure,0.446,j,1,CUE1-0,1
Run10,1.4464831889870942,16,nonlure,0.511,j,1,CUE1-0,1
Run10,1.4464831889870942,17,lure,0.474,j,1,CUE1-0,1
Run10,1.4464831889870942,18,lure,0.509,j,1,CUE1-0,1
Run10,1.4464831889870942,19,target,0.622,f,1,CUE1-0,1
Run10,1.4464831889870942,20,nonlure,0.618,j,1,CUE1-0,1
Run10,1.4464831889870942,21,nonlure,0.455,j,1,CUE2-0,1
Run10,1.4464831889870942,22,lure,0.496,j,1,CUE2-0,1
Run10,1.4464831889870942,23,nonlure,0.61,j,1,CUE2-0,1
Run10,1.4464831889870942,24,target,0.522,f,1,CUE2-0,1
Run10,1.4464831889870942,25,nonlure,0.707,j,1,CUE2-0,1
Run10,1.4464831889870942,26,nonlure,0.502,j,1,CUE2-0,1
Run10,1.4464831889870942,27,target,0.541,f,1,CUE2-0,1
Run10,1.4464831889870942,28,nonlure,0.719,j,1,CUE2-0,1
Run10,1.4464831889870942,29,lure,0.508,j,1,CUE2-0,1
Run10,1.4464831889870942,30,lure,0.35,j,1,CUE2-0,1
Run10,1.4464831889870942,31,nonlure,0.522,j,1,CUE3-0,1
Run10,1.4464831889870942,32,nonlure,0.554,j,1,CUE3-0,1
Run10,1.4464831889870942,33,lure,0.49,j,1,CUE3-0,1
Run10,1.4464831889870942,34,nonlure,0.496,j,1,CUE3-0,1
Run10,1.4464831889870942,35,nonlure,0.512,j,1,CUE3-0,1
Run10,1.4464831889870942,36,nonlure,0.42,j,1,CUE3-0,1
Run10,1.4464831889870942,37,lure,0.437,j,1,CUE3-0,1
Run10,1.4464831889870942,38,target,0.62,f,1,CUE3-0,1
Run10,1.4464831889870942,39,lure,0.701,j,1,CUE3-0,1
Run10,1.4464831889870942,40,target,0.544,f,1,CUE3-0,1
Run10,1.4464831889870942,41,nonlure,0.71,j,1,CUE4-0,1
Run10,1.4464831889870942,42,nonlure,0.7,j,1,CUE4-0,1
Run10,1.4464831889870942,43,nonlure,0.53,j,1,CUE4-0,1
Run10,1.4464831889870942,44,lure,0.53,j,1,CUE4-0,1
Run10,1.4464831889870942,45,target,0.61,f,1,CUE4-0,1
Run10,1.4464831889870942,46,lure,0.83,j,1,CUE4-0,1
Run10,1.4464831889870942,47,nonlure,0.44,j,1,CUE4-0,1
Run10,1.4464831889870942,48,target,0.55,f,1,CUE4-0,1
Run10,1.4464831889870942,49,nonlure,0.62,j,1,CUE4-0,1
Run10,1.4464831889870942,50,lure,0.55,j,1,CUE4-0,1
